コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
2114	フジ日本	スタンダード（内国株式）	3050	食料品	1	食品	-	-	614.0	3.58	22.0	3.6	22.0	3.58	配当あり	いいえ	9.78	1.13	315.0	678.0	525.0	Consumer Defensive	あり	自社製品、QUOカード: 100株以上 | 500円相当（QUOカード）※ | ※100株以上200株未満で500円相当のQUOカード、200株以上から段階的に自社製品を贈呈。 ■贈呈時期 11月下旬から順次発送予定。 / 200株以上 | 1,000円相当 / 400株以上 | 2,000円相当 / 600株以上 | 3,000円相当 / 1,000株以上 | 5,000円相当 / 2,000株以上 | 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2117	ウェルネオシュガー	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	2594.0	4.55	118.0	4.57	118.0	4.55	配当あり	いいえ	13.11	1.1	849.2	3050.0	2230.0	Consumer Defensive	あり	自社グループ製品: 100株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当 | ※画像は2025年3月期の優待品 （上段3品が1,000円相当、 2,000円相当は上段3品に下段 4品を追加） ■継続保有期間について 「保有期間3年以上」とは、毎年3月31日現在において、当社の株主名簿に同一株主番号で3年以上継続して記載または記録されている株主さま（同一の株主番号で100株〔1単元〕以上を、3月31日現在、9月30日現在の株主名簿に、7回以上継続して記載または記録されている株主さま）といたします。 ■贈呈時期 毎年6月の定時株主総会開催後の発送。	100	高			OK	OK	OK	通常掲載可	OK	OK
211A	カドス・コーポレーション	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	3425.0	5.26	180.0	5.27	180.0	5.26	配当あり	いいえ		0.79	34.5	5350.0	3225.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2120	ＬＩＦＵＬＬ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	189.0	2.76	5.21	2.74	5.21	2.76	配当あり	いいえ	7.33	1.22	242.6	240.0	157.0	Communication Services	あり	電子マネー、自社サービス: 4,000株以上 | 【1年以上保有】 ・電子マネー（デジタルギフト）15,000円相当（年間　30,000円相当） ・自社サービス利用特典 | ◇電子マネーまたはデジタルギフト：株主優待専用 Web サイトより、希望の交換先を選択可能な形式で提供。 ◇自社サービス利用特典：有効期間 1 年間、株主様ご本人のみを対象 ①LIFULL HOME’S を利用して問合せを行った事業者で成約 賃貸（掲載価格 15 万円以上の物件）：15,000 円をキャッシュバック 購入（掲載価格 5 千万円以上のマンション・一戸建て・土地）：50,000 円をキャッシュバック ※賃貸と購	4000	高			OK	OK	OK	通常掲載可	OK	OK
2121	ＭＩＸＩ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2619.0	4.96	130.0	5.09	130.0	4.96	配当あり	いいえ	10.15	0.93	1705.1	3525.0	2449.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2122	インタースペース	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1282.0	2.34	30.0	2.34	30.0	2.34	配当あり	いいえ	20.87	1.4	80.5	1483.0	918.0	Communication Services	あり	VJA ギフトカード: 400株以上 | 10,000円相当（年間　20,000円相当） | ■贈呈時期 各基準日から3カ月以内 / 4,000株以上 | 20,000円相当（年間　40,000円相当）	400	高			OK	OK	OK	通常掲載可	OK	OK
2124	ジェイエイシーリクルートメント	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	856.0	4.44	38.0	4.52	38.0	4.44	配当あり	いいえ	16.15	6.83	1360.6	1179.0	820.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2127	日本Ｍ＆Ａセンターホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	620.2	4.03	25.0	4.01	25.0	4.03	配当あり	いいえ	15.76	3.92	1966.4	813.0	607.7	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
212A	フィットイージー	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2593.0	1.74	45.0	1.69	45.0	1.74	配当あり	いいえ	22.73	7.19	432.9	3600.0	1978.0	Consumer Cyclical	あり	QUOカード、会員割引: 100株以上 | 1、1,000円相当 2、500円／月 3、2枚 | ■優待内容 1、QUOカード 2、会費1年割引 3、ビジター券 ※2、会費割引は2026年4月分会費から2027年3月分会費（最大1年間）が有効となります。 ※3、ビジター券は1枚につき1日（スタッフタイムに限る）、全国のフィットイージー店舗を利用可能。2026年12月末まで有効。 ■進呈時期 権利確定日から3カ月以内。 / 200株以上 | 1、5,000円相当 2、1,000円／月 3、4枚 / 500株以上 | 1、10,000円相当 2、3,000円／月 3、8枚	100	高			OK	OK	OK	通常掲載可	OK	OK
2130	メンバーズ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1023.0	3.42	35.0	3.31	35.0	3.42	配当あり	いいえ	10.8	1.97	131.1	1478.0	925.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2134	北浜キャピタルパートナーズ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	26.0						配当未取得			2.72	142.4	111.0	23.0	Financial Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2136	ヒップ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1450.0	4.9	71.0	5.0	71.0	4.9	配当あり	いいえ	12.94	3.05	55.2	1661.0	1180.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2138	クルーズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	364.0						配当未取得			0.4	34.8	722.0	356.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2139	中広	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	505.0	5.54	28.0	5.49	28.0	5.54	配当あり	いいえ	18.24	1.58	34.3	565.0	406.0	Communication Services	あり	QUOカード: 100株以上 | 【6カ月以上保有】 1,000円相当 | ■継続保有期間について ９月末及び３月末時点の当社株主名簿に、同一の株主番号で連続して記載または記録されている株主様を対象とします。 ■贈呈時期 毎年5月中旬頃	100	高			OK	OK	OK	通常掲載可	OK	OK
2146	ＵＴグループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	173.0	7.08	12.25	7.12	12.25	7.08	配当あり	いいえ	14.84	3.2	983.3	221.0	160.47	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2148	アイティメディア	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1129.0	4.43	50.0	4.36	50.0	4.43	配当あり	いいえ	18.48	2.53	219.9	1920.0	1117.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2152	幼児活動研究会	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1461.0	1.78	26.0	1.77	26.0	1.78	配当あり	いいえ	13.8	3.59	157.8	1685.0	1289.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
2153	Ｅ・Ｊホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1588.0	4.35	69.0	4.37	69.0	4.35	配当あり	いいえ	7.73	0.81	285.5	1937.0	1446.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2154	オープンアップグループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1916.0	4.44	85.0	4.51	85.0	4.44	配当あり	いいえ	12.56	2.09	1627.6	1979.0	1632.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2156	セーラー広告	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	262.0	2.29	6.0	2.28	6.0	2.29	配当あり	いいえ		0.58	13.5	506.0	251.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2157	コシダカホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	929.0	2.8	26.0	2.82	26.0	2.8	配当あり	いいえ	13.87	2.01	769.8	1484.0	903.0	Consumer Cyclical	あり	自社グループ優待券: 100株以上 | 【3年未満保有株主】 2枚 / 2,000円相当 【3年以上保有株主】 4枚 / 4,000円相当 | ※株主優待券は、日本全国の「カラオケまねきねこ」、ひとりカラオケ専門店「ワンカラ」で利用可能 ※1回の会計で最大5,000円（5枚）まで利用可能 ※他のサービス券との併用可 ■継続保有期間について 保有期間の確認に当たっては2月末日及び8月末日の株主名簿に連続して記載される同一の株主番号の回数を基準といたします。 保有期間・保有個数条件定義（株主番号で管理いたしますので、同一株主番号で継続保有の必要があります） 3年以上:直近株主名簿に連続7回以上の記	100	高			OK	OK	OK	通常掲載可	OK	OK
2158	ＦＲＯＮＴＥＯ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	580.0						配当未取得		41.91	5.92	227.3	1233.0	536.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
215A	タイミー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1476.0						配当未取得		77.56	9.22	1472.1	2502.0	1032.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2160	ジーエヌアイグループ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	2517.0						配当未取得			2.8	1403.3	3740.0	2112.0	Healthcare	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2162	ｎｍｓ　ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	539.0	1.67	9.0	1.67	9.0	1.67	配当あり	いいえ	33.56	2.05	103.5	540.0	382.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2163	アルトナー	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1949.0	3.31	64.5	3.35	64.5	3.31	配当あり	いいえ	16.45	4.03	206.6	2258.0	1858.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2164	地域新聞社	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	158.0						配当未取得			11.79	21.4	256.94	111.94	Communication Services	あり	地域商品割引: 100株以上 | 1、「ちいきの逸品」1万円以上購入で使える3,000円引き割引券3枚 2、千葉県の店舗で使える割引券（総額1万円相当） | ※2026年6月26日を効力発生日とする1：1.8の株式分割が予定されています。 ※株式分割後は、分割後の保有株式数に応じて株主優待制度を適用。 ※「ちいきの逸品」の送料は割引の対象外となります。 ※「千葉県を中心に利用可能な割引券」は、店舗ごとに利用条件が違います。詳細はクーポンの注意事項を確認ください。 ■贈呈時期 確定日8月末：11月に実施予定の定時株主総会招集通知に同封 確定日2月末：4月頃郵送 / 1,000株以上 | 1、「ち	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2168	パソナグループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1394.0	1.08	15.0	1.03	15.0	1.08	配当あり	いいえ		0.41	520.7	2411.0	1345.0	Industrials	あり	抽選式株主優待、施設割引: 100株以上 | ◇抽選式（いずれかに応募）600名（組） 1、ニジゲンノモリ アトラクション 無料ペアチケット 50組 2、HELLO KITTY SMILE 無料ペア入場券 50組 3、GRAND CHARIOT 北斗七星 135°1泊2日 宿泊券 10組 4、はたけのリゾート燦燦 Villa 1 泊 2 日 宿泊券 10組 5、洗心和方 1 泊 2 日 宿泊券 10組 6、Auberge フレンチの森 1泊2日 宿泊券 10組 7、平泉倶楽部 1泊2日 宿泊券 10組 8、GOKAN KOTOHIRA 1泊2日宿泊券 10組 9、陽・燦燦 ランチ券 25組 1	100	高			OK	OK	OK	通常掲載可	OK	OK
2169	ＣＤＳ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1760.0	4.2	74.0	4.23	74.0	4.2	配当あり	いいえ	26.27	1.36	120.0	1850.0	1740.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2170	リンクアンドモチベーション	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	532.0	3.08	16.4	3.14	16.4	3.08	配当あり	いいえ	35.63	4.59	567.0	649.0	476.0	Industrials	あり	デジタルギフト、QUOカード: 1,000株以上 | 【1年以上保有株主】 2,500円相当（年間 5,000円相当） 【2年以上保有株主】 5,000円相当（年間 10,000円相当） 【3年以上保有株主】 7,500円相当（年間 15,000円相当） 【5年以上保有株主】 10,000円相当（年間 20,000円相当） | ※QUOカードへの交換も可能 ◇デジタルギフトの交換先（代表例） 電子マネー：PayPay マネーライト、QUO カード Pay ポイント：d ポイント ギフトカード：Amazon ギフトカード、Google Play ギフトコード、au PAY ギフトカード、プレイス	1000	高			OK	OK	OK	通常掲載可	OK	OK
2173	博展	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	681.0	3.96	27.0	4.01	27.0	3.96	配当あり	いいえ	5.55	2.23	106.6	1088.0	502.0	Communication Services	あり	JCBギフトカード、体験コンテンツ: 100株以上 | 【6カ月以上保有】 1,000円相当 | ■継続保有期間について 毎年３月31日現在の当社株主名簿に記載された、当社株式１単元（100株）以上で継続して６ヶ月以上保有されている株主様に実施しておりますが、この基準日を2023年より12月31日に変更し、中間期（６月30日）および期末期（12月31日）の株主名簿に、同一株主番号として記載されることとします。また、当社株式10単元（1,000株）以上で継続して３年以上保有されている株主様につきましては、12月31日を基準日に変更し、中間期（６月30日）および期末期（12月31日）の株主名簿に、	100	高			OK	OK	OK	通常掲載可	OK	OK
2175	エス・エム・エス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	2105.0	1.45	30.5	1.47	30.5	1.45	配当あり	いいえ		6.47	1727.8	2107.0	1262.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
2179	成学社	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	784.0	4.21	33.0	4.26	33.0	4.21	配当あり	いいえ	7.45	1.0	43.5	826.0	737.0	Consumer Defensive	あり	オリジナルQUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年6月	100	高			OK	OK	OK	通常掲載可	OK	OK
2180	サニーサイドアップグループ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1305.0	1.99	26.0	1.99	26.0	1.99	配当あり	いいえ	12.74	3.33	193.3	1318.0	524.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2181	パーソルホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	243.1	5.35	13.0	5.4	13.0	5.35	配当あり	いいえ	12.67	2.47	5422.8	305.4	218.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2183	リニカル	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	200.0	8.0	16.0	7.92	16.0	8.0	配当あり	いいえ		1.14	45.2	363.0	199.0	Healthcare	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
